file,dataset,ver,mode,method,seed,idx,run_tag,aug_ratio,aug_bound,degree_thr,restricted,alpha,gamma,E0,total_added_edges,final_global_used_adds,add_ratio_of_E0,epochs_with_add
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed6_idx6_a0.75_g0.90_rstr_ts093502_16222_14691.log,LastFMAsia,aron_desc_inter,inter,gmm,6,6,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed6_idx6_a0.80_g1.00_rstr_ts092513_16222_27158.log,LastFMAsia,aron_desc_inter,inter,gmm,6,6,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed6_idx6_a0.90_g0.95_rstr_ts094447_16222_15522.log,LastFMAsia,aron_desc_inter,inter,gmm,6,6,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed7_idx7_a0.75_g0.90_rstr_ts100423_16222_19554.log,LastFMAsia,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed7_idx7_a0.80_g1.00_rstr_ts095432_16222_19059.log,LastFMAsia,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed7_idx7_a0.90_g0.95_rstr_ts101408_16222_13467.log,LastFMAsia,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed8_idx8_a0.75_g0.90_rstr_ts103341_16222_24253.log,LastFMAsia,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed8_idx8_a0.80_g1.00_rstr_ts102354_16222_4495.log,LastFMAsia,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed8_idx8_a0.90_g0.95_rstr_ts104323_16222_5682.log,LastFMAsia,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed9_idx9_a0.75_g0.90_rstr_ts110258_16222_25703.log,LastFMAsia,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed9_idx9_a0.80_g1.00_rstr_ts105309_16222_10254.log,LastFMAsia,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_inter_r10.00_fmr0.50_d0.80_gmm_seed9_idx9_a0.90_g0.95_rstr_ts111243_16222_1999.log,LastFMAsia,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed0_idx0_a0.75_g0.90_rstr_ts144513_16222_26507.log,LastFMAsia,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed0_idx0_a0.80_g1.00_rstr_ts143518_16222_19795.log,LastFMAsia,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed0_idx0_a0.90_g0.95_rstr_ts145505_16222_13199.log,LastFMAsia,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed1_idx1_a0.75_g0.90_rstr_ts151451_16222_27379.log,LastFMAsia,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed1_idx1_a0.80_g1.00_rstr_ts150456_16222_12420.log,LastFMAsia,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed1_idx1_a0.90_g0.95_rstr_ts152449_16222_28119.log,LastFMAsia,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed2_idx2_a0.75_g0.90_rstr_ts154438_16222_31465.log,LastFMAsia,aron_desc_intra,intra,gmm,2,2,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed2_idx2_a0.80_g1.00_rstr_ts153444_16222_30005.log,LastFMAsia,aron_desc_intra,intra,gmm,2,2,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed2_idx2_a0.90_g0.95_rstr_ts155433_16222_30199.log,LastFMAsia,aron_desc_intra,intra,gmm,2,2,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed3_idx3_a0.75_g0.90_rstr_ts161423_16222_10845.log,LastFMAsia,aron_desc_intra,intra,gmm,3,3,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed3_idx3_a0.80_g1.00_rstr_ts160427_16222_17101.log,LastFMAsia,aron_desc_intra,intra,gmm,3,3,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed3_idx3_a0.90_g0.95_rstr_ts162422_16222_25255.log,LastFMAsia,aron_desc_intra,intra,gmm,3,3,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed4_idx4_a0.75_g0.90_rstr_ts164413_16222_24549.log,LastFMAsia,aron_desc_intra,intra,gmm,4,4,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed4_idx4_a0.80_g1.00_rstr_ts163417_16222_11765.log,LastFMAsia,aron_desc_intra,intra,gmm,4,4,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed4_idx4_a0.90_g0.95_rstr_ts165405_16222_24206.log,LastFMAsia,aron_desc_intra,intra,gmm,4,4,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed5_idx5_a0.75_g0.90_rstr_ts171356_16222_6366.log,LastFMAsia,aron_desc_intra,intra,gmm,5,5,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed5_idx5_a0.80_g1.00_rstr_ts170400_16222_31484.log,LastFMAsia,aron_desc_intra,intra,gmm,5,5,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed5_idx5_a0.90_g0.95_rstr_ts172349_16222_3490.log,LastFMAsia,aron_desc_intra,intra,gmm,5,5,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed6_idx6_a0.75_g0.90_rstr_ts174340_16222_13872.log,LastFMAsia,aron_desc_intra,intra,gmm,6,6,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed6_idx6_a0.80_g1.00_rstr_ts173344_16222_11953.log,LastFMAsia,aron_desc_intra,intra,gmm,6,6,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed6_idx6_a0.90_g0.95_rstr_ts175334_16222_23954.log,LastFMAsia,aron_desc_intra,intra,gmm,6,6,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed7_idx7_a0.75_g0.90_rstr_ts181328_16222_24323.log,LastFMAsia,aron_desc_intra,intra,gmm,7,7,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed7_idx7_a0.80_g1.00_rstr_ts180328_16222_16377.log,LastFMAsia,aron_desc_intra,intra,gmm,7,7,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed7_idx7_a0.90_g0.95_rstr_ts182323_16222_29310.log,LastFMAsia,aron_desc_intra,intra,gmm,7,7,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed8_idx8_a0.75_g0.90_rstr_ts184321_16222_9745.log,LastFMAsia,aron_desc_intra,intra,gmm,8,8,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed8_idx8_a0.80_g1.00_rstr_ts183321_16222_8962.log,LastFMAsia,aron_desc_intra,intra,gmm,8,8,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed8_idx8_a0.90_g0.95_rstr_ts185317_16222_29843.log,LastFMAsia,aron_desc_intra,intra,gmm,8,8,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed9_idx9_a0.75_g0.90_rstr_ts191310_16222_411.log,LastFMAsia,aron_desc_intra,intra,gmm,9,9,,10.0,0.5,0.8,1,0.75,0.9,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed9_idx9_a0.80_g1.00_rstr_ts190312_16222_10825.log,LastFMAsia,aron_desc_intra,intra,gmm,9,9,,10.0,0.5,0.8,1,0.8,1.0,,0,0,,0
logs/1029/LastFMAsia_aron_desc_intra_r10.00_fmr0.50_d0.80_gmm_seed9_idx9_a0.90_g0.95_rstr_ts192306_16222_24740.log,LastFMAsia,aron_desc_intra,intra,gmm,9,9,,10.0,0.5,0.8,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.75_g0.90_rstr_ts051720_16222_23022.log,citeseer,aron_desc_inter,inter,gmm,0,0,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.80_g1.00_rstr_ts051451_16222_30978.log,citeseer,aron_desc_inter,inter,gmm,0,0,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.90_g0.95_rstr_ts051950_16222_29185.log,citeseer,aron_desc_inter,inter,gmm,0,0,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.75_g0.90_rstr_ts052445_16222_15720.log,citeseer,aron_desc_inter,inter,gmm,1,1,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.80_g1.00_rstr_ts052218_16222_14499.log,citeseer,aron_desc_inter,inter,gmm,1,1,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.90_g0.95_rstr_ts052715_16222_18879.log,citeseer,aron_desc_inter,inter,gmm,1,1,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed2_idx2_a0.75_g0.90_rstr_ts053216_16222_18608.log,citeseer,aron_desc_inter,inter,gmm,2,2,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed2_idx2_a0.80_g1.00_rstr_ts052946_16222_20335.log,citeseer,aron_desc_inter,inter,gmm,2,2,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed2_idx2_a0.90_g0.95_rstr_ts053447_16222_26583.log,citeseer,aron_desc_inter,inter,gmm,2,2,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed3_idx3_a0.75_g0.90_rstr_ts053941_16222_11977.log,citeseer,aron_desc_inter,inter,gmm,3,3,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed3_idx3_a0.80_g1.00_rstr_ts053717_16222_17528.log,citeseer,aron_desc_inter,inter,gmm,3,3,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed3_idx3_a0.90_g0.95_rstr_ts054210_16222_14777.log,citeseer,aron_desc_inter,inter,gmm,3,3,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed4_idx4_a0.75_g0.90_rstr_ts054707_16222_8002.log,citeseer,aron_desc_inter,inter,gmm,4,4,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed4_idx4_a0.80_g1.00_rstr_ts054438_16222_14112.log,citeseer,aron_desc_inter,inter,gmm,4,4,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed4_idx4_a0.90_g0.95_rstr_ts054937_16222_14410.log,citeseer,aron_desc_inter,inter,gmm,4,4,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed5_idx5_a0.75_g0.90_rstr_ts055436_16222_25106.log,citeseer,aron_desc_inter,inter,gmm,5,5,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed5_idx5_a0.80_g1.00_rstr_ts055206_16222_19354.log,citeseer,aron_desc_inter,inter,gmm,5,5,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed5_idx5_a0.90_g0.95_rstr_ts055704_16222_16412.log,citeseer,aron_desc_inter,inter,gmm,5,5,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed6_idx6_a0.75_g0.90_rstr_ts060202_16222_19334.log,citeseer,aron_desc_inter,inter,gmm,6,6,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed6_idx6_a0.80_g1.00_rstr_ts055932_16222_9764.log,citeseer,aron_desc_inter,inter,gmm,6,6,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed6_idx6_a0.90_g0.95_rstr_ts060432_16222_20470.log,citeseer,aron_desc_inter,inter,gmm,6,6,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.75_g0.90_rstr_ts060929_16222_1125.log,citeseer,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.80_g1.00_rstr_ts060659_16222_27122.log,citeseer,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed7_idx7_a0.90_g0.95_rstr_ts061157_16222_17028.log,citeseer,aron_desc_inter,inter,gmm,7,7,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.75_g0.90_rstr_ts061657_16222_31031.log,citeseer,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.80_g1.00_rstr_ts061427_16222_11639.log,citeseer,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed8_idx8_a0.90_g0.95_rstr_ts061927_16222_29678.log,citeseer,aron_desc_inter,inter,gmm,8,8,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.75_g0.90_rstr_ts062425_16222_29878.log,citeseer,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.80_g1.00_rstr_ts062156_16222_9875.log,citeseer,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_inter_r10.00_fmr0.50_d0.90_gmm_seed9_idx9_a0.90_g0.95_rstr_ts062653_16222_13473.log,citeseer,aron_desc_inter,inter,gmm,9,9,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.75_g0.90_rstr_ts132140_16222_32233.log,citeseer,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.80_g1.00_rstr_ts131907_16222_15237.log,citeseer,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed0_idx0_a0.90_g0.95_rstr_ts132412_16222_5268.log,citeseer,aron_desc_intra,intra,gmm,0,0,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.75_g0.90_rstr_ts132905_16222_22648.log,citeseer,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
logs/1029/citeseer_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.80_g1.00_rstr_ts132644_16222_28339.log,citeseer,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.9,1,0.8,1.0,,0,0,,0
logs/1029/citeseer_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed1_idx1_a0.90_g0.95_rstr_ts133138_16222_2754.log,citeseer,aron_desc_intra,intra,gmm,1,1,,10.0,0.5,0.9,1,0.9,0.95,,0,0,,0
logs/1029/citeseer_aron_desc_intra_r10.00_fmr0.50_d0.90_gmm_seed2_idx2_a0.75_g0.90_rstr_ts133644_16222_7804.log,citeseer,aron_desc_intra,intra,gmm,2,2,,10.0,0.5,0.9,1,0.75,0.9,,0,0,,0
